9.50342624854819,9.54461589513854,9.58761095901775,9.6324581051933,9.67848224655716,9.72467023394724,9.77036460925834,9.8151381284221,9.85803364028538,9.89824228471877,9.93505890160942,9.96775655384105,9.99571718931475,10.0179784718766,10.0346731375477,10.0452640202422,10.0494659449145,10.0472166915547,10.0385121121619,10.0237141197943,10.0030695204911,9.97668823627012,9.94524742823959,9.90914323046291,9.86904554504728,9.82580056412809,9.77988427078148,9.73176124108181,9.68263854322217,9.63270594823295,9.58279927824788,9.53329081632653,9.48493653558985,9.43809523809524,9.39349282395885,9.35097581715613,9.31140596482495,9.27485481997677,9.2413887506222,9.21145470383275,9.18489298158288,9.16206342293015,9.14271611083458,9.1272668823627,9.11507694541231,9.10639206902273,9.10070930811349,9.09779222664675,9.09756616061059,9.0997262319562,9.1039343786295,9.1098618715779,9.11717168574747,9.12560560809689,9.13512319561971,9.14538223826115,9.1560674879708,9.16736560477849,9.1793087356894,9.19197984071677,9.20511033681766,9.21908806205409,9.23436100049776,9.25124232619877,9.26935975609756,9.28961755433881,9.31225837896134,9.33710282893645,9.36464451634312,9.39541127426581,9.42834536253526,9.46462066533931,9.50342624854819
9.17590426414468,9.24566326530612,9.32685104529617,9.41822735191637,9.51825742492119,9.62452920192467,9.73520615563298,9.84688070350091,9.95730048116807,10.0628950970632,10.1609922017588,10.2491444748631,10.3248734859798,10.3862918948067,10.4318265720923,10.4606821387091,10.4720321055251,10.4659106935457,10.443025136884,10.4040640036502,10.350299693048,10.2830699352912,10.2048448647752,10.1173759747802,10.0221969885515,9.92206943753111,9.81862037497926,9.71411668325867,9.60968765555002,9.50737929318069,9.40774431723909,9.31324664011946,9.22338850174216,9.13955429732868,9.06191098390576,8.99117720258836,8.92769205243073,8.87164945246391,8.82339990874399,8.78331674133068,8.7513481002157,8.72818566450971,8.71331715613075,8.7069862701178,8.70850340136055,8.71781773685084,8.73393479342956,8.75625933300149,8.78329703832752,8.8141156462585,8.8469087025054,8.88086527293845,8.91377758420441,8.94465426414468,8.97228098556495,8.99581051932968,9.01432512029202,9.02701800232288,9.03451862452298,9.03700327692052,9.03466069354571,9.02879230960677,9.02017380122781,9.01104819976771,9.00302078148332,8.99722395055583,8.99589555334329,9.00157416625187,9.01508005641281,9.03831819313091,9.07226854156296,9.11792973286875,9.17590426414468
8.67769308943089,8.7482474697196,8.84576696532272,8.96878111000497,9.11439459930314,9.27827899452464,9.45522025883524,9.63995665339306,9.82547909407665,10.0055386178862,10.1739443338311,10.3249657789945,10.4539914136386,10.5569541231127,10.6318182760909,10.676862452298,10.6910745395719,10.6756460511034,10.6319613821138,10.5623776339804,10.469631450141,10.3572071511531,10.2287083125933,10.0887288451966,9.94111913057906,9.78983947237432,9.63873817819811,9.49127779160445,9.35030487804878,9.21757196781151,9.09455678612908,8.98194271611083,8.8801943338311,8.78835863613738,8.70660569105691,8.63470321055252,8.57170959847353,8.51786129085781,8.47367263978762,8.43956155632985,8.41679836568774,8.40576364692218,8.40800356728057,8.42380848680936,8.45352580056412,8.49696884851502,8.55306018748963,8.62026298324208,8.69619732039157,8.77784967645595,8.86200638792102,8.94503899120624,9.02316554670648,9.09325223992036,9.15182719429235,9.19658930645429,9.22556101708976,9.23727082296333,9.23111830097893,9.20831777833085,9.1698668491787,9.11719657375145,9.05345009955202,8.9823118881699,8.90672909407666,8.83193442010951,8.76172121287539,8.70105566616891,8.65393645262983,8.62489837398374,8.6175543388087,8.63438485150157,8.67769308943089
8.21056806869089,8.24554919528787,8.32607329517173,8.45077878712461,8.61629853160776,8.81630579060893,9.04221523975444,9.28480379956861,9.53225900116144,9.77445246391239,10.0003868010619,10.2014621702339,10.3705274182844,10.5023405093745,10.5942332420773,10.6449601791936,10.6551725568276,10.626787788286,10.5627913970466,10.4664540816327,10.3423531607765,10.195343869255,10.0305282478845,9.85411274265804,9.67204869752779,9.49075099552016,9.31607142857143,9.1527781234445,9.0047712377634,8.87450535092086,8.76313568110171,8.6697299651568,8.59271092583375,8.52905570764891,8.47642069022731,8.43182553509209,8.39308113489298,8.35967417454787,8.3322175211548,8.31175854488137,8.3009737431558,8.30392608262817,8.32296540567447,8.36120582379293,8.42102725236436,8.50294819147171,8.60589638294342,8.72748568939771,8.86391757922682,9.0096243985399,9.15899493943919,9.30470694375311,9.44098846855815,9.56100360876058,9.65964824954372,9.73257010121121,9.77577982412477,9.7877405840385,9.76800854488137,9.71676829268292,9.63627530280405,9.52905467064875,9.39925958188154,9.2519868923179,9.09284780985565,8.92822818151651,8.76495146839224,8.61004645760744,8.47105836236934,8.35531151484984,8.26910154305625,8.21944582711134,8.21056806869089
7.98349925335988,7.94882922681267,7.9755174630828,8.06408764725403,8.21285880205741,8.41384395221503,8.65558113489298,8.9242087688734,9.20321573751452,9.47638335822134,9.72932843869255,9.94973867595819,10.1293045876887,10.2632331591173,10.3499927409988,10.3914779326365,10.3908142525303,10.3519868923179,10.2785112825618,10.1746878629501,10.0435094159615,9.88916231126597,9.71683051269289,9.53229737016758,9.34284366185498,9.15659013605442,8.98207545213207,8.82710822133731,8.69731209556993,8.59647834743654,8.52497407499585,8.48047950887672,8.4578262402522,8.45084722913556,8.45237680438029,8.45547121287539,8.45576468392235,8.45119255019081,8.44247241579558,8.43333333333334,8.42918118466899,8.43750622200099,8.46533308445329,8.51868363198938,8.60226584536253,8.7183818649411,8.86586091753775,9.04129853160777,9.23810042309606,9.44828791272607,9.66230400696864,9.87021528123445,10.0626742160279,10.2303011448482,10.3662611996018,10.4650987224158,10.5228378546541,10.537787249046,10.5089513854322,10.4379230960677,10.3269174133068,10.1791967396715,9.99995540899287,9.79349178695869,9.56708457773353,9.32732702837233,9.0815662850506,8.83845300315248,8.60654969304795,8.39524328023893,8.21473577235773,8.07464949394392,7.98349925335988
8.12726791936287,8.00107225817156,7.94400510204082,7.96205408992865,8.05556143188983,8.21837149493944,8.43719926995188,8.69367118798739,8.96622283059565,9.23285735025718,9.47380537580886,9.67490148498424,9.8275406504065,9.92974427575908,9.98592894474863,10.002081259333,9.98679691388751,9.94629168740667,9.88454247552679,9.80267234942758,9.70065849510536,9.57763709142194,9.43335199933632,9.2716256014601,9.09954579392733,8.92684378629501,8.76576240252198,8.62840343454455,8.5255081300813,8.4624056329849,8.44038700846192,8.45544632487142,8.49840301974448,8.55790401526464,8.62061245229799,8.67546353907417,8.71443711630994,8.73489194458271,8.73817716110835,8.7316668740667,8.72475837896134,8.72927451468392,8.75695827111332,8.81778455284553,8.91835179193628,9.0617637298822,9.24610087937614,9.46598224655716,9.71186742989879,9.97255579060893,10.2342967064875,10.4848815745811,10.7124242989879,10.9074705491953,11.0629241330679,11.1739723328356,11.2381024970964,11.2548541977767,11.2248340799735,11.1498527459764,11.0325120292019,10.8767203832753,10.6859030197445,10.4646351833416,10.2177036668326,9.95013584702173,9.66828749792599,9.37805707648913,9.08689231790277,8.80460635473702,8.54215924174548,8.31181972789116,8.12726791936287
8.64406524805044,8.42313651070184,8.26676829268292,8.18928260328521,8.19765223162436,8.28996287539406,8.45308092749295,8.66582358553177,8.9004656130745,9.12919570267131,9.3262049941928,9.47499792599967,9.56852393396383,9.61122760079641,9.6142037912726,9.59309980089597,9.56273539903766,9.53308030529285,9.50673946407831,9.48035817985731,9.44492595818815,9.38952111332338,9.30567342790775,9.19058507549361,9.0494037249046,8.89432138709142,8.74325638792102,8.61502613240418,8.52681060228969,8.48906275925004,8.50441762070682,8.56705450472872,8.66334826613572,8.77565538410486,8.88549858967977,8.97688941430231,9.04006139040982,9.07184648249543,9.07654513024722,9.064356230297,9.04996577899453,9.04895677783308,9.07616040318566,9.14372822299651,9.25918574746972,9.42422017587523,9.63533370665339,9.88384872241579,10.1567363530778,10.4394433383109,10.7166282976605,10.9737649328024,11.1998589679774,11.3869130579061,11.5307418699187,11.62987493778,11.6857433217189,11.7000093330015,11.6753691720591,11.6145916293347,11.5199218101875,11.3938526630164,11.2388843952215,11.0572424091588,10.8510639621702,10.6220321055251,10.3710199933632,10.100055998009,9.81121619379459,9.51003816160611,9.20574705491953,8.91136863281898,8.64406524805044
9.40449850671976,9.10412414965987,8.85019599303136,8.66849178695868,8.57651816824291,8.57971731375477,8.6692218350755,8.82192218350755,9.00505330180853,9.18233159117305,9.32290525966484,9.4059731209557,9.42713933134229,9.39709951053592,9.33732370997179,9.27510681101709,9.23339244234279,9.2267556412809,9.25557180189149,9.30845258835242,9.36418201426912,9.39822050771528,9.38965799734528,9.32814522150324,9.21564107350257,9.06798158287705,8.90995416459266,8.76936701509872,8.67210469553675,8.63447403351585,8.6602362286378,8.74210531773685,8.86186328189812,8.99615169238427,9.12265015762402,9.2228181516509,9.28614878878381,9.31244814999171,9.30950099552016,9.2912031275925,9.27500103700016,9.27841069354571,9.31688443670151,9.40022088103534,9.53415152646425,9.71656296665008,9.94138978762237,10.196349759416,10.4660786875726,10.7337906504065,10.9840021984404,11.2029398954704,11.382850091256,11.5207213373154,11.6174807117969,11.6786180935789,11.7099697195952,11.7166604446657,11.7031234444998,11.6713611664178,11.6224925335988,11.556912643106,11.4752945080471,11.3778621204579,11.2643748963,11.132618840219,10.9782883275261,10.7955647502904,10.5787352745976,10.3251399950224,10.0365034428406,9.72378463580554,9.40449850671976
10.1965301974448,9.84759415961506,9.5156524805044,9.23850381616061,9.04775696864112,8.96010141861623,8.97430417288867,9.06803239588518,9.20436784469886,9.33963829434212,9.43448336651734,9.46432408329185,9.4246256429401,9.33249854819977,9.22009291521486,9.12460179193629,9.0793906587025,9.10222540235607,9.19098328355733,9.32512651402024,9.47027957524473,9.5880993860959,9.64555023228804,9.62472726895636,9.52651402024225,9.3692581300813,9.18635515181683,9.01540567446491,8.88915608926498,8.82910444665671,8.83975443836071,8.91110834577733,9.02050045628007,9.14107350257176,9.24759104861457,9.32383959681433,9.36309212709474,9.36954641612743,9.35638066202091,9.34099883855981,9.34054566948731,9.36983470217355,9.43900053924009,9.55294819147171,9.71006512361042,9.90474946075991,10.1265036502406,10.3618663928986,10.5944364941098,10.8082078563133,10.9894402273104,11.1285009125601,11.2229322216692,11.2767898622864,11.2998600049776,11.3042682926829,11.301568981251,11.2993705408993,11.3012495851999,11.3071345611415,11.31418719927,11.3206072672972,11.3250922930148,11.3283629915381,11.3292641446823,11.3249077069852,11.3060135639622,11.2598525385764,11.1698658121785,11.0207130413141,10.8050989298158,10.52493777999,10.1965301974448
10.8163960096234,10.4591370084619,10.0813785880206,9.73265617222499,9.45908930645429,9.29190725070516,9.23970051435208,9.28601397876224,9.39196947071512,9.50790401526464,9.58638315082131,9.5964337564294,9.53059150489464,9.40989712958354,9.27276630164261,9.16542330346773,9.12673386427742,9.17667994026879,9.31084079973453,9.50154720424756,9.70506263481002,9.87289074166252,9.96486954537913,9.9584681433549,9.85480442176871,9.67724925335988,9.46482910237266,9.26253318400531,9.10818711630994,9.02286066865771,9.01008793761407,9.05407541065207,9.12853098556496,9.20501285880206,9.26136033681765,9.2865231458437,9.282631284221,9.26257881201261,9.24539468226315,9.24915380786461,9.28751140700183,9.36688651070184,9.48748444499751,9.64368259498921,9.82601729716277,10.0225153476025,10.2207005973121,10.409081010453,10.5737421187987,10.7021351833416,10.7850723826116,10.8186276339804,10.80674983408,10.7621173469388,10.7026484984238,10.6479851086776,10.6134675211548,10.6074892151983,10.6293471046955,10.6732443587191,10.7301455948233,10.7949954371993,10.8662217935955,10.9478969636635,11.0437054089929,11.1532416625187,11.2676134478182,11.3679867678779,11.4268852663016,11.4162010535922,11.3138615812178,11.1107962087274,10.8163960096234
