0.0058157705610061,0.00233830322814422,-0.00139622493701135,-0.0148402270123187,0.00220443853923307,0.00174644596771508,-0.014314279287603,-0.00195307110604432,0.0128383595172109,-0.00199867431657743,-0.0102731908439945,0.00420896986297295,0.00420657910881631,-0.000729431472856728,-0.00638311739439471
0.00533187596400468,0.00267332123099774,-0.000504914634750414,-0.0146848975382076,0.0036189424425131,0.00439181880004431,-0.0152583773717487,-0.00145719054369496,0.011008687834403,-0.00023712692083782,-0.0115053172985067,0.00323622019907021,0.003724405498707,0.000842838313697785,-0.00450470196157278
0.00485147795357672,0.00254528546498552,0.000721244493696202,-0.0145579944882381,0.00457932388607734,0.00678419232721625,-0.0157972553717599,0.000200702279768355,0.00793045995700006,0.000379000947933398,-0.0121324594435605,0.00235609596310725,0.00314568296662843,0.00291894631052565,-0.00140987276297986
0.00461780477003906,0.00209788569597936,0.00215522190614093,-0.0144240241163713,0.00530783139585629,0.00848625314392605,-0.0158520869432807,0.00280951182529323,0.0044874939228958,-0.000370687543147497,-0.0118556594896782,0.00155177733182929,0.00283158522808313,0.00529370257049293,0.00231005249307999
0.00482812167925881,0.00159487552496376,0.00360923011341866,-0.0142216558541031,0.00598599215349751,0.0092760817158853,-0.0155189847017919,0.00588870823029571,0.0015932083773034,-0.00219277251033023,-0.0107466527861146,0.000839494797506074,0.00316150670916585,0.0075625772985174,0.00582379673259223
0.00553581719899553,0.00134029740312701,0.0048852443720611,-0.0139188760643062,0.00674627594305402,0.00919919199801979,-0.0150064545214433,0.0088181790366561,-4.01805529251069e-05,-0.00434268702683619,-0.00921043412422994,0.000119882353074814,0.00429418751377273,0.00942518728007654,0.00824396618474761
0.00662004105383578,0.00156879182620058,0.00581670956600835,-0.0134956630359324,0.00758125119531245,0.00851272245663644,-0.0146168230349931,0.0109772294960471,-2.77648360335438e-05,-0.00592956237348604,-0.00785813131561708,-0.000844583963140297,0.00606742586274844,0.0108284256631331,0.00885613449116232
0.00781436582106504,0.00235033578704149,0.00633618788080709,-0.0129676107690333,0.00830663492272649,0.00755894549719083,-0.01462849629924,0.0119598200938374,0.00159104289288648,-0.00633331267121442,-0.00732763310803169,-0.00219350284257083,0.00809904131095607,0.01196445869605,0.00753523307747592
0.00878504068411837,0.00354859757534153,0.00653724288360608,-0.0124261352659693,0.00867686498955376,0.00672816002434485,-0.0151461684837914,0.0118121368687515,0.00420121045406445,-0.0054016072630186,-0.00805881771906736,-0.00400261099220025,0.00987013514443239,0.0130876664277998,0.0049476217892937
0.00926103193447574,0.00486660937201677,0.00663084347176661,-0.0119698707500573,0.008471761474389,0.00636244032550053,-0.0160208018615009,0.0109668765382746,0.00694133609322851,-0.0034879298670723,-0.0101220773585197,-0.0061817934975499,0.0109607942273349,0.0144874399162942,0.00217894661181598
0.00914654756421443,0.00595325200171378,0.00686857056075607,-0.0116657411239755,0.00761519753254404,0.00664275906107549,-0.0168634314787196,0.0100928184258671,0.00900328339005264,-0.00144000369177823,-0.0131201203616737,-0.0085393744130262,0.0111899516594027,0.0163194393550736,0.00035818179182113
0.00856044386139116,0.00652851359881785,0.00744421692688532,-0.0115248562274372,0.00622968739297524,0.0075901771371554,-0.0171746345593381,0.00980999404141783,0.00990198839434004,-0.000224022921902041,-0.0162833342262847,-0.0108238265156418,0.0106509287415746,0.0184955598957982,0.000288140053242901
0.00779103338062873,0.00648935727244338,0.00841801398584718,-0.0115084532465692,0.00462146059915206,0.00904053554872117,-0.0165032712888679,0.0104542981013319,0.00961537553242822,-0.000520598970492391,-0.0187972188020954,-0.0128589696664706,0.00968139998419116,0.0205976910451551,0.0020908754229443
0.00718605564497438,0.00595824526705502,0.00966709726339526,-0.0115435928266307,0.00318051973288427,0.0107288378036938,-0.0146512078867273,0.0118964013883127,0.00855859090554216,-0.00241851783517739,-0.0200506088865065,-0.0145630718082258,0.00868144136242481,0.0219957370555665,0.00517124492085017
0.00703020655683517,0.00523000286476456,0.0109116867826365,-0.0115584325972988,0.00221645285555058,0.0123353649696889,-0.0117741287091902,0.0135193728875543,0.00736278454704297,-0.00533413016308969,-0.0198163456220746,-0.0159296135035874,0.0080143443321764,0.0220555687608117,0.00844330937126063
0.00742297528731348,0.00468796851971931,0.011819228484787,-0.0115407429590579,0.00187235500747865,0.0136184168151632,-0.0083620884452233,0.0144315434669237,0.0066230602837234,-0.00811703990211477,-0.0184482944998027,-0.0169994455715516,0.00780261777429781,0.0203420478841395,0.0107185520096313
0.00824408992762506,0.00467710965303775,0.0121364417153159,-0.0115741194130443,0.00211545056437563,0.0144669687060809,-0.00507614577152723,0.0138564126879739,0.00668254584988253,-0.00943749806680064,-0.0167329073662118,-0.0178814765410692,0.00788762140335157,0.0168008767151182,0.0111304222684467
0.00923651100315691,0.00538643816106411,0.0117539085744006,-0.0117564422448487,0.00277902153021002,0.0148306899263113,-0.00264066729136058,0.0112812716588949,0.00772720648606107,-0.00850141689283984,-0.0153869832585084,-0.0186075989271647,0.00788213258971604,0.0119983959376705,0.00942537508143266
0.010103183063058,0.00678028190143115,0.0108513587977443,-0.0122228071805429,0.00363139120935789,0.0149096535455778,-0.00153574554661697,0.00692088342298513,0.00952517417652034,-0.00519704920056214,-0.0149482306246388,-0.0190479274404566,0.00736900923456652,0.00687560949506163,0.00612195424809156
